时间,国家代码,大类项目代码,是否为东道国,某年整个奥林匹克参与人次,某年整个大类参与人次,某年某国某大类参与人次,该大类项目的细分项目event数量,该国该项目运动员金牌获奖频率,该国该项目运动员银牌获奖频率,该国该项目运动员铜牌获奖频率,明星运动员个数,新星运动员个数,平均运动生涯时间,实际当年其国某项目金牌数量,实际当年其国某项目银牌数量,实际当年其国某项目铜牌数量
1904,USA,DIV,0,1301,10,7,2,0.16433566433566432,0.18181818181818182,0.16783216783216784,0,4,0.0,2,1,2
1904,USA,FBL,0,1301,36,23,1,0.22491349480968859,0.0726643598615917,0.020761245674740483,0,0,0.0,0,11,12
1904,USA,FEN,0,1301,28,20,5,0.014598540145985401,0.026277372262773723,0.07445255474452554,0,0,0.0,2,7,4
1904,USA,GAR,0,1301,458,416,12,0.04558244231851435,0.04276871131119865,0.04783342712436691,0,27,0.009044657998869417,16,13,15
1904,USA,GLF,0,1301,105,100,2,0.11304347826086956,0.0782608695652174,0.12173913043478261,0,2,0.0,10,11,12
1904,USA,LAX,0,1301,36,12,1,0.0,1.0,0.0,0,0,0.0,0,12,0
1904,USA,ROW,0,1301,46,37,5,0.20984759671746775,0.11371629542790153,0.11371629542790153,0,2,0.05188679245283019,18,9,9
1904,USA,SWM,0,1301,59,39,9,0.408354114713217,0.18703241895261846,0.11970074812967581,0,12,0.0,6,6,7
1904,USA,TEN,0,1301,57,55,2,0.1744186046511628,0.05813953488372093,0.10465116279069768,1,3,0.07017543859649122,3,3,6
1904,USA,TOW,0,1301,30,19,1,0.12,0.08,0.12,0,0,0.0,5,5,4
1904,USA,VBV,0,1301,2,2,1,0.16417910447761194,0.14925373134328357,0.07462686567164178,1,2,0.05970149253731343,1,1,0
1904,USA,WLF,0,1301,7,4,2,0.1069182389937107,0.1069182389937107,0.07547169811320754,0,2,0.0,1,2,0
1904,USA,WPO,0,1301,21,21,1,0.08881578947368421,0.23026315789473684,0.14144736842105263,0,2,0.0,7,7,7
1904,USA,WRF,0,1301,48,40,7,0.19852941176470587,0.14705882352941177,0.12867647058823528,0,0,0.0,5,6,6
1906,AUS,ATH,0,1733,470,7,21,0.02511415525114155,0.045662100456621,0.03881278538812785,0,20,0.0,0,0,2
1906,AUS,SWM,0,1733,78,3,4,0.1328600405679513,0.16937119675456389,0.15720081135902636,0,23,0.0,0,0,1
1906,AUT,ATH,0,1733,470,32,21,0.003875968992248062,0.007751937984496124,0.01937984496124031,0,2,0.0,0,0,0
1906,AUT,CRD,0,1733,24,3,1,0.008547008547008548,0.0,0.0,0,3,0.0,0,0,0
1906,AUT,CTR,0,1733,114,15,5,0.014084507042253521,0.0,0.014084507042253521,0,0,0.0,0,0,0
1906,AUT,DIV,0,1733,24,1,1,0.0,0.0,0.015625,0,0,0.0,0,0,1
1906,AUT,FEN,0,1733,161,6,8,0.005780346820809248,0.04046242774566474,0.028901734104046242,0,0,0.0,0,0,0
1906,AUT,SHO,0,1733,320,15,12,0.00641025641025641,0.01282051282051282,0.03205128205128205,0,2,0.0,0,0,0
1906,AUT,SWM,0,1733,78,9,4,0.011627906976744186,0.03488372093023256,0.05232558139534884,0,2,0.0,1,0,1
1906,AUT,TOW,0,1733,32,8,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1906,AUT,WLF,0,1733,22,2,2,0.05194805194805195,0.06493506493506493,0.025974025974025976,0,0,0.0,1,1,0
1906,AUT,WRG,0,1733,39,9,4,0.013333333333333334,0.02666666666666667,0.02666666666666667,0,0,0.0,1,2,1
1906,BEL,ATH,0,1733,470,4,21,0.013363028953229399,0.024498886414253896,0.008908685968819599,0,14,0.017817371937639197,0,1,0
1906,BEL,CRD,0,1733,24,1,1,0.07100591715976332,0.03550295857988166,0.07692307692307693,0,5,0.023668639053254437,0,0,0
1906,BEL,CTR,0,1733,114,5,5,0.022556390977443608,0.03759398496240601,0.08270676691729323,0,2,0.0,0,0,1
1906,BEL,FEN,0,1733,161,11,8,0.03418803418803419,0.07264957264957266,0.07264957264957266,0,0,0.03418803418803419,2,0,4
1906,BEL,ROW,0,1733,200,4,6,0.0,0.11538461538461539,0.02564102564102564,0,0,0.038461538461538464,0,2,0
1906,BEL,SHO,0,1733,320,1,12,0.006289308176100629,0.06918238993710692,0.018867924528301886,0,0,0.0,0,0,0
1906,BEL,WLF,0,1733,22,2,2,0.021739130434782608,0.043478260869565216,0.021739130434782608,0,0,0.0,0,0,0
1906,BEL,WRG,0,1733,39,3,4,0.0,0.0,0.01639344262295082,0,0,0.0,0,0,1
1906,BOH,ATH,0,1733,470,13,21,0.0,0.041666666666666664,0.0,0,3,0.0,0,0,0
1906,BOH,FEN,0,1733,161,1,8,0.0,0.0,0.21428571428571427,0,8,0.0,0,0,0
1906,BOH,GAR,0,1733,156,3,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1906,BOH,SHO,0,1733,320,5,12,0.0,0.0,0.0,0,0,0.0,0,0,0
1906,BOH,TEN,0,1733,48,5,4,0.0,0.0,0.19047619047619047,0,1,0.0,0,0,3
1906,BOH,WRG,0,1733,39,2,4,0.0,0.0,0.0,1,1,0.5714285714285714,0,0,0
1906,CAN,ATH,0,1733,470,4,21,0.032665964172813484,0.0273972602739726,0.06111696522655427,0,15,0.02107481559536354,1,1,0
1906,CRT,ATH,0,1733,470,10,21,0.0,0.0,0.0,0,0,0.0,0,0,0
1906,CRT,SHO,0,1733,320,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
1906,DEN,ATH,0,1733,470,13,21,0.0,0.01762114537444934,0.013215859030837005,0,1,0.0,0,0,0
1906,DEN,CRD,0,1733,24,1,1,0.02666666666666667,0.04666666666666667,0.02666666666666667,0,5,0.02666666666666667,0,0,0
1906,DEN,CTR,0,1733,114,1,5,0.08661417322834646,0.11811023622047244,0.14173228346456693,0,1,0.0,0,0,0
1906,DEN,FBL,0,1733,45,12,1,0.08396946564885496,0.2595419847328244,0.08396946564885496,0,1,0.061068702290076333,12,0,0
1906,DEN,FEN,0,1733,161,5,8,0.005952380952380952,0.011904761904761904,0.017857142857142856,0,0,0.0,0,0,0
1906,DEN,GAR,0,1733,156,18,4,0.09174311926605505,0.2889908256880734,0.12385321100917432,0,4,0.0,0,18,0
1906,DEN,ROW,0,1733,200,11,6,0.09504132231404959,0.05371900826446281,0.15289256198347106,0,3,0.03305785123966942,0,0,0
1906,DEN,SWM,0,1733,78,3,4,0.01171875,0.03125,0.0390625,0,1,0.0,0,0,0
1906,DEN,WRG,0,1733,39,4,4,0.022727272727272728,0.045454545454545456,0.09090909090909091,0,0,0.0,2,1,1
1906,EGY,ATH,0,1733,470,2,21,0.0,0.0,0.0,0,1,0.0,0,0,0
1906,EGY,CTR,0,1733,114,2,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1906,EGY,WRG,0,1733,39,1,4,0.028169014084507043,0.028169014084507043,0.04225352112676056,0,1,0.0,0,0,0
1906,FIN,ATH,0,1733,470,16,21,0.07987711213517665,0.059907834101382486,0.04608294930875576,0,6,0.0,1,0,1
1906,FIN,WRG,0,1733,39,2,4,0.10674157303370786,0.12359550561797752,0.10674157303370786,0,0,0.0449438202247191,1,1,0
1906,FRA,ATH,0,1733,470,23,21,0.010375099760574621,0.03272146847565842,0.04868316041500399,0,16,0.0,1,0,0
1906,FRA,CRD,0,1733,24,3,1,0.08936170212765958,0.029787234042553193,0.07659574468085106,0,10,0.0,1,1,1
1906,FRA,CTR,0,1733,114,19,5,0.11834319526627218,0.09467455621301775,0.09467455621301775,0,3,0.0,0,1,3
1906,FRA,FBL,0,1733,45,3,1,0.078125,0.06770833333333333,0.0,0,0,0.0,0,3,0
1906,FRA,FEN,0,1733,161,13,8,0.16339869281045752,0.13594771241830064,0.11503267973856209,0,8,0.0,6,1,1
1906,FRA,GAR,0,1733,156,8,4,0.0044603033006244425,0.026761819803746655,0.03300624442462088,0,31,0.0,2,0,2
1906,FRA,ROW,0,1733,200,24,6,0.046511627906976744,0.09725158562367865,0.09936575052854123,0,3,0.012684989429175475,1,6,11
1906,FRA,SHO,0,1733,320,66,12,0.028199566160520606,0.06073752711496746,0.06290672451193059,0,4,0.0,4,3,9
1906,FRA,SWM,0,1733,78,3,4,0.019151846785225718,0.04377564979480164,0.05198358413132695,0,16,0.0,0,0,0
1906,FRA,TEN,0,1733,48,8,4,0.07692307692307693,0.06993006993006994,0.09090909090909091,1,4,0.0,5,1,0
1906,FRA,WLF,0,1733,22,2,2,0.06766917293233082,0.022556390977443608,0.03007518796992481,0,2,0.0,0,0,1
1906,FRA,WRG,0,1733,39,2,4,0.019230769230769232,0.019230769230769232,0.038461538461538464,0,0,0.0,0,0,0
1906,GBR,ATH,0,1733,470,36,21,0.04205069124423963,0.08064516129032258,0.0846774193548387,0,17,0.0,3,5,1
1906,GBR,CRD,0,1733,24,1,1,0.011673151750972763,0.1245136186770428,0.05058365758754864,0,8,0.0,0,0,0
1906,GBR,CTR,0,1733,114,19,5,0.17455621301775148,0.15976331360946747,0.14497041420118342,0,1,0.0,3,3,0
1906,GBR,DIV,0,1733,24,2,1,0.01951219512195122,0.02926829268292683,0.05853658536585366,0,1,0.0,0,0,0
1906,GBR,FBL,0,1733,45,8,1,0.2119205298013245,0.039735099337748346,0.006622516556291391,0,0,0.0,0,8,0
1906,GBR,FEN,0,1733,161,7,8,0.002277904328018223,0.05922551252847381,0.0,0,0,0.0,0,4,0
1906,GBR,GAR,0,1733,156,4,4,0.006165228113440197,0.0036991368680641184,0.06165228113440197,0,22,0.0,0,0,0
1906,GBR,ROW,0,1733,200,1,6,0.15692307692307692,0.17846153846153845,0.09076923076923077,0,9,0.006153846153846154,0,0,0
1906,GBR,SHO,0,1733,320,21,12,0.08,0.096,0.08266666666666667,0,1,0.0,2,0,2
1906,GBR,SWM,0,1733,78,14,4,0.03353658536585366,0.057926829268292686,0.051829268292682924,0,17,0.0,1,2,5
1906,GER,ATH,0,1733,470,47,21,0.024888888888888887,0.057777777777777775,0.059555555555555556,0,16,0.0,0,1,1
1906,GER,CRD,0,1733,24,6,1,0.02824858757062147,0.062146892655367235,0.03389830508474576,0,8,0.0,0,0,0
1906,GER,CTR,0,1733,114,21,5,0.14678899082568808,0.10550458715596331,0.11009174311926606,0,4,0.0,0,2,2
1906,GER,DIV,0,1733,24,4,1,0.0375,0.075,0.1,0,1,0.0,1,1,0
1906,GER,FEN,0,1733,161,23,8,0.06551724137931035,0.05517241379310345,0.1310344827586207,0,0,0.0,5,2,0
1906,GER,GAR,0,1733,156,33,4,0.06315789473684211,0.019736842105263157,0.042105263157894736,0,33,0.0,0,0,0
1906,GER,SWM,0,1733,78,9,4,0.023688663282571912,0.09306260575296109,0.1319796954314721,0,8,0.0,0,4,0
1906,GER,TOW,0,1733,32,8,1,0.8888888888888888,0.0,0.1111111111111111,0,0,0.0,8,0,0
1906,GER,WLF,0,1733,22,4,2,0.0625,0.07291666666666667,0.125,0,0,0.0,0,0,3
1906,GER,WRG,0,1733,39,2,4,0.042105263157894736,0.1368421052631579,0.11578947368421053,0,0,0.0,0,0,0
1906,GRE,ATH,0,1733,470,108,21,0.020366598778004074,0.026476578411405296,0.03054989816700611,0,3,0.0,1,2,4
1906,GRE,CRD,0,1733,24,6,1,0.04,0.0,0.0,0,0,0.0,0,0,0
1906,GRE,CTR,0,1733,114,16,5,0.0,0.0425531914893617,0.0,0,0,0.0,0,0,0
1906,GRE,DIV,0,1733,24,3,1,0.08333333333333333,0.0,0.0,0,0,0.0,0,0,0
1906,GRE,FBL,0,1733,45,22,1,0.0,0.0,0.05357142857142857,0,4,0.0,0,0,11
1906,GRE,FEN,0,1733,161,26,8,0.02912621359223301,0.05825242718446602,0.02912621359223301,0,0,0.0,1,5,1
1906,GRE,GAR,0,1733,156,23,4,0.04918032786885246,0.01639344262295082,0.04918032786885246,0,2,0.0,1,0,1
1906,GRE,ROW,0,1733,200,122,6,0.08843537414965986,0.10884353741496598,0.06802721088435375,0,1,0.0,17,25,7
1906,GRE,SHO,0,1733,320,98,12,0.020905923344947737,0.03832752613240418,0.027874564459930314,0,2,0.0,2,3,3
1906,GRE,SWM,0,1733,78,9,4,0.004784688995215311,0.023923444976076555,0.009569377990430622,0,6,0.0,0,0,0
1906,GRE,TEN,0,1733,48,25,4,0.02,0.08,0.08,0,0,0.0,1,5,3
1906,GRE,TOW,0,1733,32,8,1,0.0,0.5714285714285714,0.0,0,1,0.0,0,8,0
1906,GRE,WLF,0,1733,22,9,2,0.08860759493670886,0.05063291139240506,0.05063291139240506,0,0,0.0,1,0,0
1906,GRE,WRG,0,1733,39,9,4,0.011904761904761904,0.03571428571428571,0.05952380952380952,0,0,0.0,0,0,0
1906,HUN,ATH,0,1733,470,35,21,0.018302828618968387,0.026622296173044926,0.04326123128119801,0,2,0.0,1,3,1
1906,HUN,FEN,0,1733,161,18,8,0.20278330019880716,0.1272365805168986,0.147117296222664,0,6,0.0,0,0,1
1906,HUN,GAR,0,1733,156,22,4,0.026243093922651933,0.062154696132596686,0.06077348066298342,0,10,0.0,0,1,0
1906,HUN,SHO,0,1733,320,12,12,0.027777777777777776,0.011904761904761904,0.031746031746031744,0,2,0.0,0,0,0
1906,HUN,SWM,0,1733,78,8,4,0.05779334500875657,0.05253940455341506,0.04553415061295972,0,7,0.0,4,1,0
1906,HUN,TEN,0,1733,48,1,4,0.0,0.0,0.021739130434782608,0,1,0.0,0,0,0
1906,HUN,WRG,0,1733,39,3,4,0.10179640718562874,0.07784431137724551,0.0718562874251497,0,0,0.0,0,0,1
1906,ITA,ATH,0,1733,470,9,21,0.030752916224814422,0.02014846235418876,0.03923647932131495,0,11,0.0042417815482502655,0,0,0
1906,ITA,CRD,0,1733,24,1,1,0.08444444444444445,0.06666666666666667,0.044444444444444446,0,7,0.0,0,0,0
1906,ITA,CTR,0,1733,114,6,5,0.2644230769230769,0.09134615384615384,0.0673076923076923,0,0,0.0,3,0,0
1906,ITA,DIV,0,1733,24,2,1,0.029411764705882353,0.058823529411764705,0.029411764705882353,0,3,0.0,0,0,0
1906,ITA,FEN,0,1733,161,4,8,0.23349436392914655,0.2318840579710145,0.12721417069243157,0,10,0.0,0,1,1
1906,ITA,GAR,0,1733,156,24,4,0.07565011820330969,0.024822695035460994,0.026004728132387706,0,21,0.0,0,2,9
1906,ITA,ROW,0,1733,200,38,6,0.10038610038610038,0.11969111969111969,0.12548262548262548,0,6,0.015444015444015444,18,3,17
1906,ITA,SHO,0,1733,320,15,12,0.05396825396825397,0.06031746031746032,0.0380952380952381,0,3,0.0,0,1,0
1906,ITA,SWM,0,1733,78,2,4,0.009708737864077669,0.01779935275080906,0.04692556634304207,0,18,0.0,0,0,0
1906,ITA,WLF,0,1733,22,2,2,0.05,0.06,0.08,0,0,0.0,0,1,0
1906,NED,FEN,0,1733,161,44,8,0.0,0.006289308176100629,0.15723270440251572,0,0,0.025157232704402517,0,1,5
1906,NED,TEN,0,1733,48,5,4,0.0,0.05,0.05,0,1,0.0,0,0,0
1906,NOR,ATH,0,1733,470,7,21,0.03571428571428571,0.022727272727272728,0.025974025974025976,0,7,0.0,0,0,0
1906,NOR,GAR,0,1733,156,21,4,0.18141592920353983,0.19911504424778761,0.084070796460177,0,1,0.0,20,0,0
1906,NOR,SHO,0,1733,320,27,12,0.09540636042402827,0.10247349823321555,0.04946996466431095,0,2,0.0,0,5,0
1906,SUI,ATH,0,1733,470,1,21,0.004866180048661801,0.014598540145985401,0.004866180048661801,0,8,0.019464720194647202,0,0,0
1906,SUI,CRD,0,1733,24,1,1,0.022058823529411766,0.07352941176470588,0.022058823529411766,0,3,0.0,0,0,0
1906,SUI,CTR,0,1733,114,7,5,0.009523809523809525,0.02857142857142857,0.009523809523809525,0,0,0.0,0,0,0
1906,SUI,SHO,0,1733,320,36,12,0.07834101382488479,0.03686635944700461,0.0967741935483871,0,1,0.0,8,3,1
1906,SWE,ATH,0,1733,470,35,21,0.04539559014267185,0.04539559014267185,0.07522697795071336,0,5,0.0,2,4,5
1906,SWE,CRD,0,1733,24,1,1,0.08588957055214724,0.06748466257668712,0.12269938650306748,0,0,0.0,0,0,0
1906,SWE,CTR,0,1733,114,3,5,0.0,0.0,0.0,0,1,0.0,0,0,0
1906,SWE,DIV,0,1733,24,11,1,0.037037037037037035,0.05925925925925926,0.05185185185185185,0,0,0.0,0,0,0
1906,SWE,FEN,0,1733,161,3,8,0.03015075376884422,0.06030150753768844,0.035175879396984924,0,0,0.0,0,0,0
1906,SWE,SHO,0,1733,320,23,12,0.07159904534606205,0.12649164677804295,0.09069212410501193,0,2,0.0,0,1,1
1906,SWE,SWM,0,1733,78,10,4,0.017857142857142856,0.04642857142857143,0.060714285714285714,0,11,0.0,0,0,0
1906,SWE,TOW,0,1733,32,8,1,0.391304347826087,0.0,0.2608695652173913,0,0,0.0,0,0,8
1906,SWE,WLF,0,1733,22,1,2,0.0,0.0,0.06451612903225806,0,0,0.0,0,0,0
1906,TUR,ATH,0,1733,470,2,21,0.0041841004184100415,0.008368200836820083,0.012552301255230125,0,3,0.0,0,0,0
1906,USA,ATH,0,1733,470,66,21,0.18731117824773413,0.11513930849278281,0.07989258140315542,0,34,0.0,11,6,6
1906,USA,DIV,0,1733,24,1,1,0.16433566433566432,0.18181818181818182,0.16783216783216784,0,4,0.0,0,0,0
1906,USA,SWM,0,1733,78,8,4,0.408354114713217,0.18703241895261846,0.11970074812967581,0,12,0.0,1,0,0
1906,USA,TEN,0,1733,48,4,4,0.1744186046511628,0.05813953488372093,0.10465116279069768,1,3,0.07017543859649122,0,0,0
1906,USA,WRG,0,1733,39,2,4,0.02142857142857143,0.04285714285714286,0.04285714285714286,0,0,0.0,0,0,0
1908,ANZ,ATH,0,3101,778,15,26,0.0,0.0,0.07142857142857142,0,1,0.0,0,0,1
1908,ANZ,BOX,0,3101,36,1,4,0.0,1.0,0.0,0,0,0.0,0,1,0
1908,ANZ,DIV,0,3101,47,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,ANZ,RUG,0,3101,30,15,1,1.0,0.0,0.0,0,0,0.0,15,0,0
1908,ANZ,SHO,0,3101,444,3,15,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,ANZ,SWM,0,3101,150,13,6,0.3125,0.1875,0.1875,1,6,0.25,0,1,1
1908,ARG,FSK,0,3101,23,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,AUT,ATH,0,3101,778,4,26,0.003875968992248062,0.007751937984496124,0.01937984496124031,0,2,0.0,0,0,0
1908,AUT,FEN,0,3101,240,1,4,0.005780346820809248,0.04046242774566474,0.028901734104046242,0,0,0.0,0,0,0
1908,AUT,SWM,0,3101,150,3,6,0.011627906976744186,0.03488372093023256,0.05232558139534884,0,2,0.0,0,0,1
1908,AUT,TEN,0,3101,84,5,6,0.0,0.05555555555555555,0.0,0,0,0.0,0,0,0
1908,BEL,ATH,0,3101,778,10,26,0.013363028953229399,0.024498886414253896,0.008908685968819599,0,14,0.017817371937639197,0,0,0
1908,BEL,CTR,0,3101,269,12,6,0.022556390977443608,0.03759398496240601,0.08270676691729323,0,2,0.0,0,0,1
1908,BEL,DIV,0,3101,47,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,BEL,FEN,0,3101,240,27,4,0.03418803418803419,0.07264957264957266,0.07264957264957266,0,0,0.03418803418803419,0,0,7
1908,BEL,GAR,0,3101,349,2,2,0.005235602094240838,0.12041884816753927,0.11518324607329843,0,7,0.0,0,0,0
1908,BEL,ROW,0,3101,87,10,4,0.0,0.11538461538461539,0.02564102564102564,0,0,0.038461538461538464,0,9,0
1908,BEL,SAL,0,3101,64,3,4,0.047619047619047616,0.08333333333333333,0.08333333333333333,0,2,0.14285714285714285,0,3,0
1908,BEL,SHO,0,3101,444,16,15,0.006289308176100629,0.06918238993710692,0.018867924528301886,0,0,0.0,1,5,0
1908,BEL,SWM,0,3101,150,7,6,0.004694835680751174,0.009389671361502348,0.009389671361502348,0,2,0.0,0,0,0
1908,BEL,WPO,0,3101,28,7,1,0.0,0.36363636363636365,0.18181818181818182,0,2,0.0,0,7,0
1908,BEL,WRG,0,3101,74,4,4,0.0,0.0,0.01639344262295082,0,0,0.0,0,0,0
1908,BOH,ATH,0,3101,778,6,26,0.0,0.041666666666666664,0.0,0,3,0.0,0,0,0
1908,BOH,FEN,0,3101,240,23,4,0.0,0.0,0.21428571428571427,0,8,0.0,0,0,6
1908,BOH,GAR,0,3101,349,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,BOH,TEN,0,3101,84,6,6,0.0,0.0,0.19047619047619047,0,1,0.0,0,0,0
1908,BOH,WRG,0,3101,74,4,4,0.0,0.0,0.0,1,1,0.5714285714285714,0,0,0
1908,CAN,ATH,0,3101,778,52,26,0.032665964172813484,0.0273972602739726,0.06111696522655427,0,15,0.02107481559536354,1,1,4
1908,CAN,CTR,0,3101,269,24,6,0.007352941176470588,0.014705882352941176,0.09558823529411764,0,2,0.0,0,0,4
1908,CAN,DIV,0,3101,47,1,2,0.006578947368421052,0.046052631578947366,0.07894736842105263,0,1,0.0,0,0,0
1908,CAN,FEN,0,3101,240,1,4,0.0,0.0,0.004524886877828055,0,3,0.0,0,0,0
1908,CAN,GAR,0,3101,349,2,2,0.0018796992481203006,0.018796992481203006,0.0018796992481203006,0,32,0.0,0,0,0
1908,CAN,LAX,0,3101,24,12,1,0.7307692307692307,0.0,0.2692307692307692,0,2,0.0,12,0,0
1908,CAN,ROW,0,3101,87,17,4,0.10526315789473684,0.17105263157894737,0.10338345864661654,0,1,0.015037593984962405,0,0,15
1908,CAN,SHO,0,3101,444,31,15,0.022222222222222223,0.05,0.03888888888888889,0,1,0.022222222222222223,1,7,6
1908,CAN,SWM,0,3101,150,2,6,0.013853904282115869,0.041561712846347604,0.08690176322418136,0,15,0.005037783375314861,0,0,0
1908,CAN,TEN,0,3101,84,5,6,0.043478260869565216,0.0,0.0,0,2,0.0,0,0,0
1908,CAN,WRF,0,3101,59,1,5,0.020833333333333332,0.04861111111111111,0.04861111111111111,0,2,0.0,0,0,1
1908,DEN,ATH,0,3101,778,13,26,0.0,0.01762114537444934,0.013215859030837005,0,1,0.0,0,0,0
1908,DEN,BOX,0,3101,36,2,4,0.012987012987012988,0.06493506493506493,0.07792207792207792,0,0,0.0,0,0,0
1908,DEN,FBL,0,3101,72,13,1,0.08396946564885496,0.2595419847328244,0.08396946564885496,0,1,0.061068702290076333,0,13,0
1908,DEN,FEN,0,3101,240,14,4,0.005952380952380952,0.011904761904761904,0.017857142857142856,0,0,0.0,0,0,0
1908,DEN,GAR,0,3101,349,24,2,0.09174311926605505,0.2889908256880734,0.12385321100917432,0,4,0.0,0,0,0
1908,DEN,SHO,0,3101,444,19,15,0.030434782608695653,0.0391304347826087,0.043478260869565216,0,2,0.0,0,0,0
1908,DEN,SWM,0,3101,150,11,6,0.01171875,0.03125,0.0390625,0,1,0.0,0,1,0
1908,DEN,WRG,0,3101,74,11,4,0.022727272727272728,0.045454545454545456,0.09090909090909091,0,0,0.0,0,0,3
1908,FIN,ATH,0,3101,778,36,26,0.07987711213517665,0.059907834101382486,0.04608294930875576,0,6,0.0,0,0,1
1908,FIN,DIV,0,3101,47,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,FIN,GAR,0,3101,349,31,2,0.03553299492385787,0.06091370558375635,0.13705583756345177,0,0,0.01015228426395939,0,0,26
1908,FIN,SHO,0,3101,444,15,15,0.015037593984962405,0.041353383458646614,0.09774436090225563,0,0,0.015037593984962405,0,0,0
1908,FIN,SWM,0,3101,150,5,6,0.0,0.0056179775280898875,0.02247191011235955,0,0,0.0,0,0,0
1908,FIN,WRG,0,3101,74,4,4,0.10674157303370786,0.12359550561797752,0.10674157303370786,0,0,0.0449438202247191,1,1,1
1908,FRA,0,0,3101,28,1,4,0.1048951048951049,0.09324009324009325,0.04428904428904429,0,30,0.0,1,0,0
1908,FRA,ARC,0,3101,77,25,3,0.061946902654867256,0.1592920353982301,0.1415929203539823,0,2,0.0,1,1,1
1908,FRA,ATH,0,3101,778,35,26,0.010375099760574621,0.03272146847565842,0.04868316041500399,0,16,0.0,0,1,5
1908,FRA,BOX,0,3101,36,6,4,0.03870967741935484,0.05806451612903226,0.05806451612903226,0,2,0.0,0,0,0
1908,FRA,CTR,0,3101,269,65,6,0.11834319526627218,0.09467455621301775,0.09467455621301775,0,3,0.0,2,2,2
1908,FRA,FBL,0,3101,72,22,1,0.078125,0.06770833333333333,0.0,0,0,0.0,0,0,0
1908,FRA,FEN,0,3101,240,33,4,0.16339869281045752,0.13594771241830064,0.11503267973856209,0,8,0.0,8,1,1
1908,FRA,GAR,0,3101,349,59,2,0.0044603033006244425,0.026761819803746655,0.03300624442462088,0,31,0.0,0,0,1
1908,FRA,HOC,0,3101,68,12,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1908,FRA,SAL,0,3101,64,3,4,0.06217616580310881,0.09844559585492228,0.09585492227979274,1,1,0.01038961038961039,0,0,3
1908,FRA,SHO,0,3101,444,52,15,0.028199566160520606,0.06073752711496746,0.06290672451193059,0,4,0.0,0,0,10
1908,FRA,SWM,0,3101,150,4,6,0.019151846785225718,0.04377564979480164,0.05198358413132695,0,16,0.0,0,0,0
1908,FRA,TEN,0,3101,84,1,6,0.07692307692307693,0.06993006993006994,0.09090909090909091,1,4,0.0,0,0,0
1908,FRA,VBV,0,3101,6,1,1,0.0,0.0,0.03125,0,0,0.0,0,0,0
1908,GBR,0,0,3101,28,25,4,0.018633540372670808,0.021739130434782608,0.055900621118012424,0,4,0.0,6,1,1
1908,GBR,ARC,0,3101,77,50,3,0.017699115044247787,0.017699115044247787,0.07079646017699115,0,0,0.0,2,2,1
1908,GBR,ATH,0,3101,778,186,26,0.04205069124423963,0.08064516129032258,0.0846774193548387,0,17,0.0,11,7,3
1908,GBR,BOX,0,3101,36,27,4,0.08780487804878048,0.06829268292682927,0.11707317073170732,0,0,0.0,4,3,4
1908,GBR,CTR,0,3101,269,68,6,0.17455621301775148,0.15976331360946747,0.14497041420118342,0,1,0.0,8,4,2
1908,GBR,DIV,0,3101,47,17,2,0.01951219512195122,0.02926829268292683,0.05853658536585366,0,1,0.0,0,0,0
1908,GBR,FBL,0,3101,72,11,1,0.2119205298013245,0.039735099337748346,0.006622516556291391,0,0,0.0,11,0,0
1908,GBR,FEN,0,3101,240,32,4,0.002277904328018223,0.05922551252847381,0.0,0,0,0.0,0,6,0
1908,GBR,FSK,0,3101,23,12,4,0.05,0.15,0.3,0,1,0.0,1,3,4
1908,GBR,GAR,0,3101,349,65,2,0.006165228113440197,0.0036991368680641184,0.06165228113440197,0,22,0.0,0,1,0
1908,GBR,HOC,0,3101,68,45,1,0.14647887323943662,0.04225352112676056,0.18873239436619718,0,4,0.0,11,12,22
1908,GBR,LAX,0,3101,24,12,1,0.0,1.0,0.0,0,0,0.0,0,12,0
1908,GBR,POL,0,3101,12,12,1,0.34615384615384615,0.46153846153846156,0.19230769230769232,0,0,0.0,4,8,0
1908,GBR,ROW,0,3101,87,32,4,0.15692307692307692,0.17846153846153845,0.09076923076923077,0,9,0.006153846153846154,16,7,9
1908,GBR,RQT,0,3101,12,12,2,0.2727272727272727,0.2727272727272727,0.2727272727272727,0,0,0.0,3,3,4
1908,GBR,RUG,0,3101,30,15,1,0.0,1.0,0.0,0,4,0.0,0,15,0
1908,GBR,SAL,0,3101,64,40,4,0.1936619718309859,0.13732394366197184,0.07746478873239436,0,3,0.014084507042253521,22,10,5
1908,GBR,SHO,0,3101,444,131,15,0.08,0.096,0.08266666666666667,0,1,0.0,14,15,16
1908,GBR,SWM,0,3101,150,38,6,0.03353658536585366,0.057926829268292686,0.051829268292682924,0,17,0.0,7,2,1
